Date,Match_Number,City,Venue,Season,Name,Match_Type,Total_Overs,Teams_Participated,Team_1,Team_2,Team_Type,Toss_Winner,Choose_To,Match_Winner,Match_Result,Win_By_Runs,Win_By_Wickets,Man_Of_Match
2014-05-04,24.0,Bangalore,M Chinnaswamy Stadium,2014,Indian Premier League,T20,20,"Royal Challengers Bangalore, Sunrisers Hyderabad",Royal Challengers Bangalore,Sunrisers Hyderabad,club,Royal Challengers Bangalore,field,Royal Challengers Bangalore,,,4.0,AB de Villiers
2014-05-05,25.0,Ahmedabad,"Sardar Patel Stadium, Motera",2014,Indian Premier League,T20,20,"Rajasthan Royals, Kolkata Knight Riders",Rajasthan Royals,Kolkata Knight Riders,club,Kolkata Knight Riders,field,Rajasthan Royals,,10.0,,PV Tambe
2014-05-05,26.0,Delhi,Feroz Shah Kotla,2014,Indian Premier League,T20,20,"Delhi Daredevils, Chennai Super Kings",Delhi Daredevils,Chennai Super Kings,club,Chennai Super Kings,field,Chennai Super Kings,,,8.0,DR Smith
2014-05-06,27.0,Mumbai,Wankhede Stadium,2014,Indian Premier League,T20,20,"Mumbai Indians, Royal Challengers Bangalore",Mumbai Indians,Royal Challengers Bangalore,club,Royal Challengers Bangalore,field,Mumbai Indians,,19.0,,RG Sharma
2014-05-07,28.0,Delhi,Feroz Shah Kotla,2014,Indian Premier League,T20,20,"Delhi Daredevils, Kolkata Knight Riders",Delhi Daredevils,Kolkata Knight Riders,club,Delhi Daredevils,bat,Kolkata Knight Riders,,,8.0,G Gambhir
2014-05-07,29.0,Cuttack,Barabati Stadium,2014,Indian Premier League,T20,20,"Kings XI Punjab, Chennai Super Kings",Kings XI Punjab,Chennai Super Kings,club,Chennai Super Kings,field,Kings XI Punjab,,44.0,,GJ Maxwell
2014-05-08,30.0,Ahmedabad,"Sardar Patel Stadium, Motera",2014,Indian Premier League,T20,20,"Rajasthan Royals, Sunrisers Hyderabad",Rajasthan Royals,Sunrisers Hyderabad,club,Rajasthan Royals,field,Sunrisers Hyderabad,,32.0,,B Kumar
2014-05-09,31.0,Bangalore,M Chinnaswamy Stadium,2014,Indian Premier League,T20,20,"Royal Challengers Bangalore, Kings XI Punjab",Royal Challengers Bangalore,Kings XI Punjab,club,Royal Challengers Bangalore,field,Kings XI Punjab,,32.0,,Sandeep Sharma
2014-05-10,32.0,Delhi,Feroz Shah Kotla,2014,Indian Premier League,T20,20,"Delhi Daredevils, Sunrisers Hyderabad",Delhi Daredevils,Sunrisers Hyderabad,club,Sunrisers Hyderabad,field,Sunrisers Hyderabad,,,8.0,DW Steyn
2014-05-10,33.0,Mumbai,Wankhede Stadium,2014,Indian Premier League,T20,20,"Mumbai Indians, Chennai Super Kings",Mumbai Indians,Chennai Super Kings,club,Chennai Super Kings,field,Chennai Super Kings,,,4.0,DR Smith
2014-05-11,34.0,Cuttack,Barabati Stadium,2014,Indian Premier League,T20,20,"Kings XI Punjab, Kolkata Knight Riders",Kings XI Punjab,Kolkata Knight Riders,club,Kolkata Knight Riders,field,Kolkata Knight Riders,,,9.0,G Gambhir
2014-05-11,35.0,Bangalore,M Chinnaswamy Stadium,2014,Indian Premier League,T20,20,"Royal Challengers Bangalore, Rajasthan Royals",Royal Challengers Bangalore,Rajasthan Royals,club,Royal Challengers Bangalore,bat,Rajasthan Royals,,,5.0,JP Faulkner
2014-05-12,36.0,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2014,Indian Premier League,T20,20,"Sunrisers Hyderabad, Mumbai Indians",Sunrisers Hyderabad,Mumbai Indians,club,Sunrisers Hyderabad,bat,Mumbai Indians,,,7.0,AT Rayudu
2014-05-13,37.0,Ranchi,JSCA International Stadium Complex,2014,Indian Premier League,T20,20,"Chennai Super Kings, Rajasthan Royals",Chennai Super Kings,Rajasthan Royals,club,Rajasthan Royals,bat,Chennai Super Kings,,,5.0,RA Jadeja
2014-05-13,38.0,Bangalore,M Chinnaswamy Stadium,2014,Indian Premier League,T20,20,"Royal Challengers Bangalore, Delhi Daredevils",Royal Challengers Bangalore,Delhi Daredevils,club,Delhi Daredevils,field,Royal Challengers Bangalore,,16.0,,Yuvraj Singh
2014-05-14,39.0,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2014,Indian Premier League,T20,20,"Sunrisers Hyderabad, Kings XI Punjab",Sunrisers Hyderabad,Kings XI Punjab,club,Kings XI Punjab,field,Kings XI Punjab,,,6.0,WP Saha
2014-05-14,40.0,Cuttack,Barabati Stadium,2014,Indian Premier League,T20,20,"Kolkata Knight Riders, Mumbai Indians",Kolkata Knight Riders,Mumbai Indians,club,Kolkata Knight Riders,field,Kolkata Knight Riders,,,6.0,RV Uthappa
2014-05-15,41.0,Ahmedabad,"Sardar Patel Stadium, Motera",2014,Indian Premier League,T20,20,"Rajasthan Royals, Delhi Daredevils",Rajasthan Royals,Delhi Daredevils,club,Delhi Daredevils,field,Rajasthan Royals,,62.0,,AM Rahane
2014-05-18,42.0,Ranchi,JSCA International Stadium Complex,2014,Indian Premier League,T20,20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,club,Chennai Super Kings,bat,Royal Challengers Bangalore,,,5.0,AB de Villiers
2014-05-18,43.0,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2014,Indian Premier League,T20,20,"Sunrisers Hyderabad, Kolkata Knight Riders",Sunrisers Hyderabad,Kolkata Knight Riders,club,Sunrisers Hyderabad,bat,Kolkata Knight Riders,,,7.0,UT Yadav
2014-05-19,44.0,Ahmedabad,"Sardar Patel Stadium, Motera",2014,Indian Premier League,T20,20,"Rajasthan Royals, Mumbai Indians",Rajasthan Royals,Mumbai Indians,club,Mumbai Indians,bat,Mumbai Indians,,25.0,,MEK Hussey
2014-05-19,45.0,Delhi,Feroz Shah Kotla,2014,Indian Premier League,T20,20,"Delhi Daredevils, Kings XI Punjab",Delhi Daredevils,Kings XI Punjab,club,Kings XI Punjab,field,Kings XI Punjab,,,4.0,AR Patel
2014-05-20,46.0,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2014,Indian Premier League,T20,20,"Sunrisers Hyderabad, Royal Challengers Bangalore",Sunrisers Hyderabad,Royal Challengers Bangalore,club,Royal Challengers Bangalore,bat,Sunrisers Hyderabad,,,7.0,DA Warner
2014-05-20,47.0,Kolkata,Eden Gardens,2014,Indian Premier League,T20,20,"Kolkata Knight Riders, Chennai Super Kings",Kolkata Knight Riders,Chennai Super Kings,club,Kolkata Knight Riders,field,Kolkata Knight Riders,,,8.0,RV Uthappa
2014-05-21,48.0,Chandigarh,"Punjab Cricket Association Stadium, Mohali",2014,Indian Premier League,T20,20,"Kings XI Punjab, Mumbai Indians",Kings XI Punjab,Mumbai Indians,club,Mumbai Indians,field,Mumbai Indians,,,7.0,LMP Simmons
2014-05-22,49.0,Kolkata,Eden Gardens,2014,Indian Premier League,T20,20,"Kolkata Knight Riders, Royal Challengers Bangalore",Kolkata Knight Riders,Royal Challengers Bangalore,club,Royal Challengers Bangalore,field,Kolkata Knight Riders,,30.0,,RV Uthappa
2014-05-22,50.0,Ranchi,JSCA International Stadium Complex,2014,Indian Premier League,T20,20,"Chennai Super Kings, Sunrisers Hyderabad",Chennai Super Kings,Sunrisers Hyderabad,club,Sunrisers Hyderabad,field,Sunrisers Hyderabad,,,6.0,DA Warner
2014-05-23,51.0,Mumbai,Wankhede Stadium,2014,Indian Premier League,T20,20,"Mumbai Indians, Delhi Daredevils",Mumbai Indians,Delhi Daredevils,club,Delhi Daredevils,field,Mumbai Indians,,15.0,,MEK Hussey
2014-05-23,52.0,Chandigarh,"Punjab Cricket Association Stadium, Mohali",2014,Indian Premier League,T20,20,"Kings XI Punjab, Rajasthan Royals",Kings XI Punjab,Rajasthan Royals,club,Rajasthan Royals,field,Kings XI Punjab,,16.0,,SE Marsh
2014-05-24,53.0,Bangalore,M Chinnaswamy Stadium,2014,Indian Premier League,T20,20,"Royal Challengers Bangalore, Chennai Super Kings",Royal Challengers Bangalore,Chennai Super Kings,club,Chennai Super Kings,field,Chennai Super Kings,,,8.0,MS Dhoni
2014-05-24,54.0,Kolkata,Eden Gardens,2014,Indian Premier League,T20,20,"Kolkata Knight Riders, Sunrisers Hyderabad",Kolkata Knight Riders,Sunrisers Hyderabad,club,Kolkata Knight Riders,field,Kolkata Knight Riders,,,4.0,YK Pathan
2014-05-25,55.0,Chandigarh,"Punjab Cricket Association Stadium, Mohali",2014,Indian Premier League,T20,20,"Kings XI Punjab, Delhi Daredevils",Kings XI Punjab,Delhi Daredevils,club,Kings XI Punjab,field,Kings XI Punjab,,,7.0,M Vohra
2014-05-25,56.0,Mumbai,Wankhede Stadium,2014,Indian Premier League,T20,20,"Mumbai Indians, Rajasthan Royals",Mumbai Indians,Rajasthan Royals,club,Mumbai Indians,field,Mumbai Indians,,,5.0,CJ Anderson
2014-05-27,,Kolkata,Eden Gardens,2014,Indian Premier League,T20,20,"Kings XI Punjab, Kolkata Knight Riders",Kings XI Punjab,Kolkata Knight Riders,club,Kings XI Punjab,field,Kolkata Knight Riders,,28.0,,UT Yadav
2014-05-28,,Mumbai,Brabourne Stadium,2014,Indian Premier League,T20,20,"Chennai Super Kings, Mumbai Indians",Chennai Super Kings,Mumbai Indians,club,Chennai Super Kings,field,Chennai Super Kings,,,7.0,SK Raina
2014-05-30,,Mumbai,Wankhede Stadium,2014,Indian Premier League,T20,20,"Chennai Super Kings, Kings XI Punjab",Chennai Super Kings,Kings XI Punjab,club,Chennai Super Kings,field,Kings XI Punjab,,24.0,,V Sehwag
2014-06-01,,Bangalore,M Chinnaswamy Stadium,2014,Indian Premier League,T20,20,"Kolkata Knight Riders, Kings XI Punjab",Kolkata Knight Riders,Kings XI Punjab,club,Kolkata Knight Riders,field,Kolkata Knight Riders,,,3.0,MK Pandey
2015-04-08,1.0,Kolkata,Eden Gardens,2015,Indian Premier League,T20,20,"Kolkata Knight Riders, Mumbai Indians",Kolkata Knight Riders,Mumbai Indians,club,Kolkata Knight Riders,field,Kolkata Knight Riders,,,7.0,M Morkel
2015-04-09,2.0,Chennai,"MA Chidambaram Stadium, Chepauk",2015,Indian Premier League,T20,20,"Chennai Super Kings, Delhi Daredevils",Chennai Super Kings,Delhi Daredevils,club,Delhi Daredevils,field,Chennai Super Kings,,1.0,,A Nehra
2015-04-10,3.0,Pune,Maharashtra Cricket Association Stadium,2015,Indian Premier League,T20,20,"Kings XI Punjab, Rajasthan Royals",Kings XI Punjab,Rajasthan Royals,club,Kings XI Punjab,field,Rajasthan Royals,,26.0,,JP Faulkner
2015-04-11,4.0,Chennai,"MA Chidambaram Stadium, Chepauk",2015,Indian Premier League,T20,20,"Chennai Super Kings, Sunrisers Hyderabad",Chennai Super Kings,Sunrisers Hyderabad,club,Chennai Super Kings,bat,Chennai Super Kings,,45.0,,BB McCullum
2015-04-11,5.0,Kolkata,Eden Gardens,2015,Indian Premier League,T20,20,"Kolkata Knight Riders, Royal Challengers Bangalore",Kolkata Knight Riders,Royal Challengers Bangalore,club,Royal Challengers Bangalore,field,Royal Challengers Bangalore,,,3.0,CH Gayle
2015-04-12,6.0,Delhi,Feroz Shah Kotla,2015,Indian Premier League,T20,20,"Delhi Daredevils, Rajasthan Royals",Delhi Daredevils,Rajasthan Royals,club,Rajasthan Royals,field,Rajasthan Royals,,,3.0,DJ Hooda
2015-04-12,7.0,Mumbai,Wankhede Stadium,2015,Indian Premier League,T20,20,"Mumbai Indians, Kings XI Punjab",Mumbai Indians,Kings XI Punjab,club,Mumbai Indians,field,Kings XI Punjab,,18.0,,GJ Bailey
2015-04-13,8.0,Bangalore,M Chinnaswamy Stadium,2015,Indian Premier League,T20,20,"Royal Challengers Bangalore, Sunrisers Hyderabad",Royal Challengers Bangalore,Sunrisers Hyderabad,club,Sunrisers Hyderabad,field,Sunrisers Hyderabad,,,8.0,DA Warner
2015-04-14,9.0,Ahmedabad,"Sardar Patel Stadium, Motera",2015,Indian Premier League,T20,20,"Rajasthan Royals, Mumbai Indians",Rajasthan Royals,Mumbai Indians,club,Mumbai Indians,bat,Rajasthan Royals,,,7.0,SPD Smith
2015-04-30,30.0,Kolkata,Eden Gardens,2015,Indian Premier League,T20,20,"Kolkata Knight Riders, Chennai Super Kings",Kolkata Knight Riders,Chennai Super Kings,club,Kolkata Knight Riders,field,Kolkata Knight Riders,,,7.0,AD Russell
2015-04-15,10.0,Pune,Maharashtra Cricket Association Stadium,2015,Indian Premier League,T20,20,"Kings XI Punjab, Delhi Daredevils",Kings XI Punjab,Delhi Daredevils,club,Kings XI Punjab,bat,Delhi Daredevils,,,5.0,MA Agarwal
2015-04-16,11.0,Visakhapatnam,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2015,Indian Premier League,T20,20,"Sunrisers Hyderabad, Rajasthan Royals",Sunrisers Hyderabad,Rajasthan Royals,club,Rajasthan Royals,field,Rajasthan Royals,,,6.0,AM Rahane
2015-04-17,12.0,Mumbai,Wankhede Stadium,2015,Indian Premier League,T20,20,"Mumbai Indians, Chennai Super Kings",Mumbai Indians,Chennai Super Kings,club,Mumbai Indians,bat,Chennai Super Kings,,,6.0,A Nehra
2015-04-18,13.0,Visakhapatnam,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2015,Indian Premier League,T20,20,"Sunrisers Hyderabad, Delhi Daredevils",Sunrisers Hyderabad,Delhi Daredevils,club,Delhi Daredevils,bat,Delhi Daredevils,,4.0,,JP Duminy
2015-04-18,14.0,Pune,Maharashtra Cricket Association Stadium,2015,Indian Premier League,T20,20,"Kings XI Punjab, Kolkata Knight Riders",Kings XI Punjab,Kolkata Knight Riders,club,Kolkata Knight Riders,field,Kolkata Knight Riders,,,4.0,AD Russell
2015-04-19,15.0,Ahmedabad,"Sardar Patel Stadium, Motera",2015,Indian Premier League,T20,20,"Rajasthan Royals, Chennai Super Kings",Rajasthan Royals,Chennai Super Kings,club,Chennai Super Kings,bat,Rajasthan Royals,,,8.0,AM Rahane
2015-04-19,16.0,Bangalore,M Chinnaswamy Stadium,2015,Indian Premier League,T20,20,"Royal Challengers Bangalore, Mumbai Indians",Royal Challengers Bangalore,Mumbai Indians,club,Royal Challengers Bangalore,field,Mumbai Indians,,18.0,,Harbhajan Singh
2015-04-20,17.0,Delhi,Feroz Shah Kotla,2015,Indian Premier League,T20,20,"Delhi Daredevils, Kolkata Knight Riders",Delhi Daredevils,Kolkata Knight Riders,club,Kolkata Knight Riders,field,Kolkata Knight Riders,,,6.0,UT Yadav
2015-04-21,18.0,Ahmedabad,"Sardar Patel Stadium, Motera",2015,Indian Premier League,T20,20,"Rajasthan Royals, Kings XI Punjab",Rajasthan Royals,Kings XI Punjab,club,Kings XI Punjab,field,,tie,,,SE Marsh
2015-04-22,19.0,Visakhapatnam,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2015,Indian Premier League,T20,20,"Sunrisers Hyderabad, Kolkata Knight Riders",Sunrisers Hyderabad,Kolkata Knight Riders,club,Kolkata Knight Riders,field,Sunrisers Hyderabad,,16.0,,DA Warner
2015-04-22,20.0,Bangalore,M Chinnaswamy Stadium,2015,Indian Premier League,T20,20,"Royal Challengers Bangalore, Chennai Super Kings",Royal Challengers Bangalore,Chennai Super Kings,club,Royal Challengers Bangalore,field,Chennai Super Kings,,27.0,,SK Raina
2015-04-23,21.0,Delhi,Feroz Shah Kotla,2015,Indian Premier League,T20,20,"Delhi Daredevils, Mumbai Indians",Delhi Daredevils,Mumbai Indians,club,Mumbai Indians,field,Delhi Daredevils,,37.0,,SS Iyer
2015-04-24,22.0,Ahmedabad,"Sardar Patel Stadium, Motera",2015,Indian Premier League,T20,20,"Rajasthan Royals, Royal Challengers Bangalore",Rajasthan Royals,Royal Challengers Bangalore,club,Royal Challengers Bangalore,field,Royal Challengers Bangalore,,,9.0,MA Starc
2015-04-25,23.0,Mumbai,Wankhede Stadium,2015,Indian Premier League,T20,20,"Mumbai Indians, Sunrisers Hyderabad",Mumbai Indians,Sunrisers Hyderabad,club,Mumbai Indians,bat,Mumbai Indians,,20.0,,SL Malinga
2015-04-25,24.0,Chennai,"MA Chidambaram Stadium, Chepauk",2015,Indian Premier League,T20,20,"Chennai Super Kings, Kings XI Punjab",Chennai Super Kings,Kings XI Punjab,club,Chennai Super Kings,bat,Chennai Super Kings,,97.0,,BB McCullum
2015-04-26,26.0,Delhi,Feroz Shah Kotla,2015,Indian Premier League,T20,20,"Delhi Daredevils, Royal Challengers Bangalore",Delhi Daredevils,Royal Challengers Bangalore,club,Royal Challengers Bangalore,field,Royal Challengers Bangalore,,,10.0,VR Aaron
2015-04-27,27.0,Chandigarh,"Punjab Cricket Association Stadium, Mohali",2015,Indian Premier League,T20,20,"Kings XI Punjab, Sunrisers Hyderabad",Kings XI Punjab,Sunrisers Hyderabad,club,Kings XI Punjab,field,Sunrisers Hyderabad,,20.0,,TA Boult
2015-05-07,42.0,Kolkata,Eden Gardens,2015,Indian Premier League,T20,20,"Kolkata Knight Riders, Delhi Daredevils",Kolkata Knight Riders,Delhi Daredevils,club,Kolkata Knight Riders,bat,Kolkata Knight Riders,,13.0,,PP Chawla
2015-04-29,29.0,Bangalore,M Chinnaswamy Stadium,2015,Indian Premier League,T20,20,"Royal Challengers Bangalore, Rajasthan Royals",Royal Challengers Bangalore,Rajasthan Royals,club,Rajasthan Royals,field,,no result,,,
2015-04-28,28.0,Chennai,"MA Chidambaram Stadium, Chepauk",2015,Indian Premier League,T20,20,"Chennai Super Kings, Kolkata Knight Riders",Chennai Super Kings,Kolkata Knight Riders,club,Kolkata Knight Riders,field,Chennai Super Kings,,2.0,,DJ Bravo
2015-05-01,31.0,Delhi,Feroz Shah Kotla,2015,Indian Premier League,T20,20,"Delhi Daredevils, Kings XI Punjab",Delhi Daredevils,Kings XI Punjab,club,Delhi Daredevils,field,Delhi Daredevils,,,9.0,NM Coulter-Nile
2015-05-01,32.0,Mumbai,Wankhede Stadium,2015,Indian Premier League,T20,20,"Mumbai Indians, Rajasthan Royals",Mumbai Indians,Rajasthan Royals,club,Rajasthan Royals,field,Mumbai Indians,,8.0,,AT Rayudu
2015-05-02,33.0,Bangalore,M Chinnaswamy Stadium,2015,Indian Premier League,T20,20,"Royal Challengers Bangalore, Kolkata Knight Riders",Royal Challengers Bangalore,Kolkata Knight Riders,club,Royal Challengers Bangalore,field,Royal Challengers Bangalore,,,7.0,Mandeep Singh
2015-05-02,34.0,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2015,Indian Premier League,T20,20,"Sunrisers Hyderabad, Chennai Super Kings",Sunrisers Hyderabad,Chennai Super Kings,club,Chennai Super Kings,field,Sunrisers Hyderabad,,22.0,,DA Warner
2015-05-03,35.0,Chandigarh,"Punjab Cricket Association Stadium, Mohali",2015,Indian Premier League,T20,20,"Kings XI Punjab, Mumbai Indians",Kings XI Punjab,Mumbai Indians,club,Mumbai Indians,bat,Mumbai Indians,,23.0,,LMP Simmons
2015-05-03,36.0,Mumbai,Brabourne Stadium,2015,Indian Premier League,T20,20,"Rajasthan Royals, Delhi Daredevils",Rajasthan Royals,Delhi Daredevils,club,Delhi Daredevils,field,Rajasthan Royals,,14.0,,AM Rahane
2015-05-04,37.0,Chennai,"MA Chidambaram Stadium, Chepauk",2015,Indian Premier League,T20,20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,club,Chennai Super Kings,bat,Chennai Super Kings,,24.0,,SK Raina
2015-05-04,38.0,Kolkata,Eden Gardens,2015,Indian Premier League,T20,20,"Kolkata Knight Riders, Sunrisers Hyderabad",Kolkata Knight Riders,Sunrisers Hyderabad,club,Sunrisers Hyderabad,field,Kolkata Knight Riders,,35.0,,UT Yadav
2015-05-05,39.0,Mumbai,Wankhede Stadium,2015,Indian Premier League,T20,20,"Mumbai Indians, Delhi Daredevils",Mumbai Indians,Delhi Daredevils,club,Delhi Daredevils,bat,Mumbai Indians,,,5.0,Harbhajan Singh
2015-05-06,40.0,Bangalore,M Chinnaswamy Stadium,2015,Indian Premier League,T20,20,"Royal Challengers Bangalore, Kings XI Punjab",Royal Challengers Bangalore,Kings XI Punjab,club,Kings XI Punjab,field,Royal Challengers Bangalore,,138.0,,CH Gayle
2015-05-07,41.0,Mumbai,Brabourne Stadium,2015,Indian Premier League,T20,20,"Rajasthan Royals, Sunrisers Hyderabad",Rajasthan Royals,Sunrisers Hyderabad,club,Rajasthan Royals,field,Sunrisers Hyderabad,,7.0,,EJG Morgan
2015-05-08,43.0,Chennai,"MA Chidambaram Stadium, Chepauk",2015,Indian Premier League,T20,20,"Chennai Super Kings, Mumbai Indians",Chennai Super Kings,Mumbai Indians,club,Chennai Super Kings,bat,Mumbai Indians,,,6.0,HH Pandya
2015-05-09,44.0,Kolkata,Eden Gardens,2015,Indian Premier League,T20,20,"Kolkata Knight Riders, Kings XI Punjab",Kolkata Knight Riders,Kings XI Punjab,club,Kings XI Punjab,bat,Kolkata Knight Riders,,,1.0,AD Russell
2015-05-09,45.0,Raipur,Shaheed Veer Narayan Singh International Stadium,2015,Indian Premier League,T20,20,"Delhi Daredevils, Sunrisers Hyderabad",Delhi Daredevils,Sunrisers Hyderabad,club,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,,6.0,,MC Henriques
2015-05-10,46.0,Mumbai,Wankhede Stadium,2015,Indian Premier League,T20,20,"Mumbai Indians, Royal Challengers Bangalore",Mumbai Indians,Royal Challengers Bangalore,club,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,,39.0,,AB de Villiers
2015-05-10,47.0,Chennai,"MA Chidambaram Stadium, Chepauk",2015,Indian Premier League,T20,20,"Chennai Super Kings, Rajasthan Royals",Chennai Super Kings,Rajasthan Royals,club,Chennai Super Kings,bat,Chennai Super Kings,,12.0,,RA Jadeja
2015-05-11,48.0,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2015,Indian Premier League,T20,20,"Sunrisers Hyderabad, Kings XI Punjab",Sunrisers Hyderabad,Kings XI Punjab,club,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,,5.0,,DA Warner
2015-05-12,49.0,Raipur,Shaheed Veer Narayan Singh International Stadium,2015,Indian Premier League,T20,20,"Delhi Daredevils, Chennai Super Kings",Delhi Daredevils,Chennai Super Kings,club,Chennai Super Kings,bat,Delhi Daredevils,,,6.0,Z Khan
2015-05-13,50.0,Chandigarh,"Punjab Cricket Association Stadium, Mohali",2015,Indian Premier League,T20,20,"Kings XI Punjab, Royal Challengers Bangalore",Kings XI Punjab,Royal Challengers Bangalore,club,Royal Challengers Bangalore,field,Kings XI Punjab,,22.0,,AR Patel
2015-05-14,51.0,Mumbai,Wankhede Stadium,2015,Indian Premier League,T20,20,"Mumbai Indians, Kolkata Knight Riders",Mumbai Indians,Kolkata Knight Riders,club,Kolkata Knight Riders,field,Mumbai Indians,,5.0,,HH Pandya
2015-05-15,52.0,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2015,Indian Premier League,T20,20,"Sunrisers Hyderabad, Royal Challengers Bangalore",Sunrisers Hyderabad,Royal Challengers Bangalore,club,Sunrisers Hyderabad,bat,Royal Challengers Bangalore,,,6.0,V Kohli
2015-05-16,53.0,Chandigarh,"Punjab Cricket Association Stadium, Mohali",2015,Indian Premier League,T20,20,"Kings XI Punjab, Chennai Super Kings",Kings XI Punjab,Chennai Super Kings,club,Kings XI Punjab,bat,Chennai Super Kings,,,7.0,P Negi
2015-05-16,54.0,Mumbai,Brabourne Stadium,2015,Indian Premier League,T20,20,"Rajasthan Royals, Kolkata Knight Riders",Rajasthan Royals,Kolkata Knight Riders,club,Rajasthan Royals,bat,Rajasthan Royals,,9.0,,SR Watson
